year,team,team_id,conf,quad_id,seed,round,kadj_o,kadj_o_rank,kadj_d,kadj_d_rank,kadj_t,kadj_t_rank,badj_o,badj_o_rank,badj_d,badj_d_rank,barthag,barthag_rank,efg%,efg%_rank,efg%d,efgd%_rank,tov%,tov%_rank,tov%d,tov%d_rank,oreb%,oreb%_rank,dreb%,dreb%_rank,ftr,ftr_rank,ftrd,ftrd_rank,2pt%,2pt%_rank,2pt%d,2pt%d_rank,3pt%,3pt%_rank,3pt%d,3pt%d_rank,3ptr,3ptr_rank,3ptrd,3ptrd_rank
2014,Mercer,112,ASun,1,14,32,108.78,106,101.313,109,63.9334,226,108.4,107,101.0,107,0.693,94,53.9,25,46.5,59,17.8,138,19.2,119,32.6,135,69.9,115,37.3,258,41.6,202,51.3,65,46.8,114,38.8,23,30.6,24,37.2,72,36.3,291
2014,Michigan,114,B10,1,2,8,122.369,3,99.5935,82,61.5484,318,123.0,3,99.7,83,0.918,17,55.5,8,49.6,170,14.8,15,17.3,241,28.9,263,71.1,64,35.9,291,27.6,3,53.1,22,50.4,243,39.4,14,32.1,66,40.0,35,32.1,147
2014,Michigan St.,115,B10,3,4,8,118.203,10,94.4143,24,64.3969,205,118.4,10,94.8,28,0.928,10,54.5,17,46.2,54,17.1,88,18.3,177,33.5,103,72.3,26,33.5,325,39.1,149,52.1,40,44.0,34,39.1,19,33.2,112,35.8,94,37.0,308
2014,Milwaukee,117,Horz,3,15,64,104.63,181,104.266,164,65.9973,114,104.5,183,104.5,169,0.5,169,49.6,169,49.2,152,20.0,281,18.5,164,28.6,270,68.9,157,45.5,54,36.9,97,49.8,116,50.0,234,33.0,230,31.6,50,40.7,29,32.4,164
2014,Mount St. Mary's,127,NEC,0,16,68,107.491,124,111.241,292,68.4474,37,107.5,125,111.7,302,0.392,212,51.7,78,53.4,319,17.0,82,18.8,145,28.3,274,66.9,262,37.3,258,34.4,56,50.4,94,54.3,338,35.6,121,33.6,129,42.8,17,24.0,4
2014,Nebraska,129,B10,2,11,64,108.82,105,95.6836,38,64.698,188,108.6,101,96.0,39,0.805,56,48.3,227,47.7,101,16.7,68,19.0,130,26.1,318,71.1,64,42.8,104,43.1,235,47.1,236,47.6,141,33.9,191,31.9,59,33.3,166,35.7,273
2014,New Mexico,131,MWC,4,7,64,113.782,34,96.2346,43,64.7417,182,113.8,34,97.1,51,0.861,31,51.4,93,44.9,21,15.9,38,14.9,342,32.8,126,71.4,49,47.0,43,31.2,22,51.8,50,41.4,7,33.7,198,34.4,178,31.8,199,35.1,257
2014,New Mexico St.,132,WAC,2,13,64,112.746,44,102.113,123,65.3613,146,112.1,51,102.1,128,0.746,74,53.5,34,44.4,16,18.8,218,16.1,304,37.9,17,66.8,265,54.8,4,33.7,49,53.2,21,42.8,12,36.2,94,33.1,107,26.8,316,23.0,2
2014,North Carolina,135,ACC,3,6,32,111.545,54,93.1571,16,69.426,17,111.7,54,93.9,21,0.88,27,49.8,156,46.5,59,17.1,88,19.4,100,37.8,18,68.7,171,44.6,69,41.8,204,49.6,125,46.2,92,33.6,202,31.3,39,20.8,350,34.0,220
2014,North Carolina Central,137,MEAC,3,14,64,107.276,128,98.9836,71,62.708,287,106.2,145,99.3,76,0.684,100,50.2,139,43.4,5,17.4,108,24.0,5,35.4,49,67.2,244,50.8,18,45.3,275,50.8,77,42.2,10,32.6,255,30.3,17,29.4,258,36.1,287
2014,North Carolina St.,138,ACC,1,12,64,113.205,39,102.658,130,64.734,184,113.2,41,101.6,119,0.776,65,49.8,156,47.4,90,15.9,38,17.5,233,34.7,70,63.8,338,36.4,284,43.1,235,51.3,65,47.1,121,30.3,325,32.0,61,25.8,331,30.8,100
2014,North Dakota St.,140,Sum,2,12,32,116.004,20,103.42,149,63.0184,271,114.8,27,104.9,178,0.738,76,55.0,12,50.1,194,15.5,28,17.4,238,31.4,179,72.6,16,41.7,136,40.5,175,56.0,4,46.8,114,34.9,151,37.5,309,27.1,310,34.7,240
2014,Ohio St.,152,B10,4,6,64,109.354,94,87.6797,3,64.0434,222,109.3,89,88.4,4,0.92,13,50.3,135,45.2,27,17.1,88,22.0,15,30.0,227,70.0,110,42.8,104,29.7,9,51.0,70,45.7,71,32.6,255,29.4,7,33.2,169,31.7,132
2014,Oklahoma,153,B12,2,5,64,117.886,12,99.4806,81,69.9669,16,118.4,10,99.8,86,0.877,28,52.0,69,49.5,166,15.8,31,17.7,222,32.3,149,69.4,137,40.0,183,38.4,131,49.3,139,48.6,176,37.8,50,34.0,154,36.8,79,35.1,257
2014,Oklahoma St.,154,B12,2,9,64,115.772,21,94.2393,23,66.9981,73,116.4,16,94.5,25,0.917,18,52.8,42,46.0,49,14.7,12,20.0,62,27.7,287,67.8,221,49.4,25,40.0,163,51.5,59,44.8,50,36.8,74,32.2,68,34.2,139,32.9,176
2014,Oregon,157,P12,2,7,32,118.258,9,99.4749,80,67.8101,49,117.3,13,100.6,101,0.854,36,53.4,35,49.3,156,16.3,53,19.3,109,32.8,126,68.2,204,42.9,101,48.0,302,50.7,82,49.7,216,39.2,17,32.3,69,33.9,150,31.6,129
2014,Pittsburgh,162,ACC,4,9,32,116.412,17,94.8924,31,62.7245,286,117.1,14,94.4,23,0.923,12,50.9,116,46.8,65,16.5,60,19.2,119,37.7,19,71.2,56,46.0,50,37.0,102,50.0,108,45.3,57,35.6,121,33.1,107,26.8,316,33.4,196
2014,Providence,166,BE,3,11,64,114.031,30,99.2945,75,63.2914,257,113.2,41,99.5,79,0.815,52,48.1,238,48.9,134,17.3,104,16.4,294,35.4,49,70.0,110,41.9,128,34.3,55,46.0,276,48.7,178,35.0,144,32.9,95,31.7,204,28.7,50
2014,Saint Joseph's,173,A10,3,10,64,111.261,61,98.2332,60,64.4393,203,112.9,45,97.8,58,0.839,41,53.9,25,47.6,96,18.7,208,15.4,327,29.5,243,72.4,21,43.4,93,30.6,15,52.0,42,46.1,84,38.0,44,33.7,138,36.8,79,34.3,229
2014,Saint Louis,174,A10,1,5,32,105.599,160,89.8073,8,65.5822,137,105.4,161,90.0,7,0.86,32,49.7,164,44.0,11,18.6,198,21.0,33,29.2,249,70.9,73,40.6,168,34.3,55,50.5,90,44.1,36,32.0,283,29.1,4,32.6,179,25.7,8
2014,San Diego St.,179,MWC,2,4,16,109.055,99,89.2312,7,62.8054,281,108.4,107,90.6,8,0.887,25,46.8,284,44.4,16,15.3,25,21.1,31,36.1,34,70.5,89,44.9,63,31.8,27,45.4,297,43.6,26,33.9,191,30.8,28,25.2,335,31.0,107
2014,Stanford,193,P12,4,10,16,113.435,38,97.4392,56,65.271,152,112.5,48,97.8,58,0.834,45,51.9,74,48.3,118,16.8,73,17.0,258,29.5,243,72.0,33,44.6,69,37.0,102,50.3,97,45.8,74,37.1,65,35.5,242,29.3,260,33.7,208
2014,Stephen F. Austin,194,Slnd,4,12,32,111.44,56,100.651,98,61.7091,315,110.8,69,100.6,101,0.752,71,52.4,51,50.2,199,16.8,73,24.4,3,38.5,12,70.7,79,40.1,180,52.5,333,52.3,36,49.5,206,35.2,133,34.8,204,35.8,94,25.9,10
2014,Syracuse,196,ACC,4,3,32,114.707,28,93.2029,17,59.7435,344,115.3,23,93.5,16,0.918,17,48.2,233,48.3,118,14.6,11,21.9,17,38.1,15,68.3,196,38.8,227,36.5,92,47.5,215,45.8,74,33.5,212,34.6,194,27.1,310,40.8,345
2014,Tennessee,199,SEC,1,11,16,115.185,25,93.4414,19,62.0374,310,116.2,17,93.6,17,0.923,12,49.3,186,45.9,43,17.2,96,17.2,244,39.7,5,72.4,21,41.3,148,33.1,39,49.2,144,43.9,32,33.0,230,34.0,154,30.6,233,27.3,24
2014,Texas,200,B12,1,7,32,110.262,78,95.2735,33,67.2135,64,110.8,69,95.1,30,0.853,37,47.4,263,46.0,49,17.7,129,16.6,282,39.4,7,70.0,110,43.8,86,40.5,175,46.9,246,42.9,15,32.4,267,34.2,166,26.4,327,35.9,281
2014,Texas Southern,203,SWAC,0,16,68,106.018,151,112.768,321,65.8018,124,106.6,136,112.8,319,0.343,238,51.6,85,49.9,179,19.2,246,15.8,318,33.5,103,68.9,157,49.5,24,29.4,7,50.6,86,48.5,174,35.9,103,35.5,242,32.4,184,29.6,69
2014,Tulsa,206,CUSA,4,13,64,105.972,153,96.6323,46,67.1059,68,106.1,147,97.3,53,0.73,80,49.3,186,46.3,56,16.5,60,20.4,47,30.1,224,70.6,83,47.8,37,48.3,305,49.6,125,42.9,15,32.5,261,35.3,229,31.7,204,34.2,226
2014,UCLA,212,P12,4,4,16,118.14,11,95.8826,41,68.6469,33,118.5,8,96.9,50,0.91,19,54.4,18,50.1,194,14.9,18,20.5,45,30.2,222,71.7,39,39.0,215,36.4,89,52.8,28,48.8,182,39.1,19,34.6,194,27.5,302,41.8,348
2014,VCU,226,A10,4,5,64,108.679,109,88.4655,5,69.3132,18,107.8,118,89.8,6,0.891,24,47.8,249,47.5,93,17.2,96,25.6,1,35.1,55,69.3,142,35.7,297,39.5,154,45.5,293,48.5,174,34.9,151,30.1,12,33.9,150,30.0,78
2014,Villanova,228,BE,3,2,32,117.154,14,91.8909,10,65.8913,118,116.1,18,92.8,12,0.929,9,54.0,23,46.6,61,17.2,96,20.2,56,33.1,116,71.1,64,45.0,61,38.7,142,53.9,15,43.4,21,36.1,97,35.4,233,44.6,8,32.7,170
2014,Virginia,229,ACC,3,1,16,113.85,31,87.4218,2,59.6528,345,113.2,41,88.4,4,0.945,5,50.6,125,43.9,10,16.8,73,18.8,145,34.8,67,73.6,9,42.4,113,32.3,31,48.9,162,41.8,9,36.5,81,31.9,59,29.6,250,33.9,212
2014,Weber St.,234,BSky,2,16,64,106.025,150,106.516,211,63.2017,263,105.2,168,106.6,216,0.462,183,54.8,14,47.4,90,19.1,240,13.6,347,28.0,284,71.3,53,50.0,23,35.1,67,52.2,39,46.7,107,39.4,14,33.1,107,37.3,70,22.4,1
2014,Western Michigan,237,MAC,4,14,64,106.443,137,102.024,122,65.2493,155,105.0,174,102.1,128,0.58,136,52.4,51,47.3,85,20.9,317,18.5,164,31.4,179,68.4,188,51.7,14,34.9,66,54.1,12,47.6,141,33.0,230,31.2,33,35.0,120,38.6,324
2014,Wichita St.,238,MVC,1,1,32,117.117,15,91.937,11,63.5718,245,115.5,21,93.5,16,0.919,14,52.0,69,44.8,20,16.2,51,18.5,164,35.4,49,74.1,5,47.3,42,35.6,76,52.0,42,43.7,27,34.7,158,31.3,39,36.5,83,35.4,264
2014,Wisconsin,240,B10,2,2,4,120.678,4,96.8522,50,62.7652,285,121.9,4,96.6,45,0.936,6,53.1,39,47.5,93,12.6,2,15.6,322,27.9,285,72.3,26,44.1,79,25.9,2,51.3,65,46.2,92,37.3,59,34.3,171,39.3,41,25.3,7
2014,Wofford,241,SC,1,15,64,100.924,241,102.947,141,60.7578,335,100.1,256,103.2,147,0.413,204,49.2,189,49.3,156,16.4,55,19.7,82,31.2,186,70.9,73,33.9,318,40.0,163,47.3,226,49.6,212,35.9,103,32.5,79,29.5,255,28.0,38
2014,Xavier,244,BE,0,12,68,113.691,36,98.6757,65,64.4463,202,112.6,47,99.1,75,0.813,53,51.9,74,49.1,147,18.7,208,17.0,258,34.1,89,71.2,56,42.0,124,39.8,159,51.5,59,46.8,114,35.4,125,35.4,233,27.1,310,36.0,284
2013,Akron,2,MAC,2,12,64,107.801,78,94.0583,37,64.6243,132,105.4,98,93.8,54,0.793,64,51.4,66,44.0,20,20.4,202,20.5,147,37.8,22,69.8,101,36.8,149,35.5,162,52.2,29,42.2,15,33.2,207,32.2,89,36.7,69,29.6,68
2013,Albany,5,AE,4,15,64,102.346,173,101.191,142,61.1481,282,101.1,158,99.6,151,0.543,149,49.8,112,47.9,147,21.2,249,19.9,183,31.7,172,71.7,54,40.3,71,27.4,20,47.4,181,47.1,165,36.4,66,33.1,132,33.0,173,34.9,239
2013,Arizona,8,P12,3,6,16,114.263,18,93.7326,34,64.9417,124,113.0,18,92.4,37,0.91,18,51.9,51,47.0,110,19.5,147,20.5,147,35.4,57,72.8,30,37.4,133,32.1,82,50.3,61,44.0,57,36.3,67,36.0,278,37.9,56,30.4,82
2013,Belmont,15,OVC,3,11,64,111.598,35,95.8476,65,65.3017,106,108.9,46,94.9,65,0.83,52,56.8,2,47.4,129,19.8,164,25.0,9,30.4,221,66.1,261,32.4,265,36.9,199,57.1,1,46.2,125,37.6,33,32.9,122,39.5,43,36.9,304
2013,Boise St.,17,MWC,0,13,68,113.2,25,98.0999,94,64.2697,151,111.4,25,97.1,105,0.829,53,51.6,57,50.6,254,18.4,87,20.1,175,30.1,235,75.4,3,33.7,238,42.8,307,48.2,151,50.4,274,38.7,15,34.1,189,35.2,112,37.1,308
2013,Bucknell,22,Pat,1,11,64,107.882,76,94.4384,41,60.9891,287,105.6,92,93.2,44,0.808,57,49.9,110,42.6,4,15.1,2,14.3,346,29.6,242,75.8,2,36.6,156,28.7,30,48.6,128,41.0,3,36.0,73,30.9,44,24.3,329,30.8,95
2013,Butler,24,A10,1,6,32,110.071,51,95.2626,49,62.5561,229,109.4,44,93.7,52,0.856,40,51.0,76,46.9,105,20.5,211,17.3,304,36.2,42,74.0,12,38.1,112,36.5,185,50.7,50,45.6,94,34.3,146,33.1,132,35.7,99,30.8,95
2013,California,30,P12,1,12,32,107.434,87,94.7044,44,63.887,172,105.6,92,93.7,52,0.798,59,48.2,197,44.5,33,18.8,112,16.6,321,32.8,132,69.4,120,31.3,288,30.7,61,48.9,109,42.0,10,30.4,309,33.6,163,23.4,338,29.4,60
2013,Cincinnati,32,BE,4,10,64,105.794,116,90.2087,13,62.2632,244,105.1,105,88.1,6,0.884,23,46.2,273,43.1,9,19.5,147,20.1,175,38.8,12,70.1,92,36.2,166,32.1,82,45.3,265,42.2,15,31.7,268,30.0,24,37.3,60,30.2,78
2013,Colorado,38,P12,1,10,64,107.269,91,92.4737,26,63.0028,211,105.8,85,91.0,26,0.85,43,48.6,168,46.1,73,19.9,169,19.4,210,33.9,99,69.5,114,41.4,43,24.7,7,47.2,188,44.9,80,34.7,125,32.3,95,28.7,283,35.9,284
2013,Colorado St.,39,MWC,4,8,32,118.136,7,97.9562,92,62.9945,212,115.5,9,97.4,114,0.877,30,48.9,152,48.2,159,16.7,18,16.9,317,41.8,2,76.7,1,43.3,24,36.6,190,48.4,141,46.6,139,33.4,196,33.9,179,27.3,300,37.6,312
2013,Creighton,43,MVC,4,7,32,119.389,5,97.1644,81,63.0944,206,118.0,5,95.5,83,0.919,14,59.1,1,45.9,68,18.8,112,16.2,328,29.2,258,73.0,24,33.6,240,25.8,12,56.4,2,45.4,90,42.1,1,31.3,59,39.6,42,33.1,177
2013,Davidson,44,SC,1,14,64,112.441,32,101.27,147,63.2755,198,110.8,29,99.5,150,0.775,69,53.3,28,45.5,53,17.0,26,18.9,235,29.2,258,72.1,43,38.7,95,36.5,185,52.2,29,44.5,69,36.6,57,32.3,95,38.5,50,26.2,17
2013,Duke,50,ACC,4,2,8,119.646,4,92.9223,29,66.0764,70,118.0,5,91.3,29,0.95,6,54.4,14,45.7,60,15.6,5,20.9,126,29.4,247,67.1,220,37.7,120,31.4,70,51.1,45,46.3,126,40.6,5,29.3,11,33.3,162,26.8,25
2013,Florida,55,SEC,2,3,8,118.162,6,86.1792,4,60.6898,295,117.6,6,85.6,3,0.975,1,55.8,5,42.7,5,17.7,52,22.4,51,34.0,95,71.4,57,29.1,326,30.2,54,54.9,9,41.5,6,38.0,27,30.1,25,40.5,31,33.1,177
2013,Florida Gulf Coast,57,ASun,2,15,16,103.304,152,99.9512,125,66.6594,55,101.9,146,97.4,114,0.627,123,51.4,66,47.1,114,20.9,236,22.4,51,33.2,122,67.3,205,34.5,216,32.9,96,52.3,24,47.0,160,33.1,214,31.5,65,34.8,128,38.0,316
2013,Georgetown,64,BE,2,2,64,107.747,79,85.5846,2,59.9536,313,106.8,72,84.6,2,0.936,10,51.4,66,42.8,6,20.1,184,22.6,41,30.6,212,68.7,148,37.0,141,33.6,120,50.4,56,41.3,4,35.8,81,30.5,34,32.6,184,34.1,208
2013,Gonzaga,68,WCC,3,1,32,120.831,3,91.8845,20,62.4727,236,119.4,3,90.3,20,0.961,4,55.5,7,44.2,24,17.1,31,20.9,126,37.4,25,69.8,101,41.0,51,29.5,44,55.9,5,42.1,12,36.4,66,31.8,75,31.1,233,38.0,316
2013,Harvard,73,Ivy,3,14,32,108.139,73,101.233,144,62.4831,235,106.0,80,100.1,161,0.659,109,55.0,11,49.0,193,21.1,246,21.1,112,26.1,323,68.5,155,50.4,2,30.7,61,52.4,23,49.0,230,40.1,8,32.7,114,33.8,157,28.5,38
2013,Illinois,78,B10,1,7,32,110.496,48,95.3564,52,64.2338,155,110.1,33,94.0,56,0.86,38,47.9,212,49.0,193,17.6,47,21.9,75,33.4,115,66.8,241,31.2,291,36.6,190,47.6,175,47.8,187,32.1,256,34.2,195,40.9,28,35.4,260
2013,Indiana,79,B10,1,1,16,122.482,1,92.5582,27,65.7072,85,122.5,1,89.9,17,0.972,2,55.2,8,44.0,20,19.1,127,21.2,106,39.7,6,68.5,155,46.0,7,27.7,23,52.2,29,43.0,34,41.1,2,30.6,39,32.1,197,32.9,166
2013,Iona,81,MAAC,3,15,64,114.644,14,106.791,256,68.6813,13,113.8,13,105.0,260,0.716,90,52.5,40,51.5,287,16.9,22,19.5,204,32.8,132,66.6,248,32.7,260,32.1,82,50.5,52,49.1,232,37.3,42,37.3,314,36.4,78,35.3,256
2013,Iowa St.,83,B12,3,10,32,116.863,8,100.569,133,67.5365,31,115.5,9,98.5,135,0.862,37,53.6,25,47.8,143,18.6,99,18.5,263,34.6,78,71.1,62,33.1,251,32.4,86,52.1,31,48.6,214,37.0,50,30.7,41,43.9,9,33.2,182
2013,James Madison,85,CAA,1,16,64,99.5556,225,101.23,143,62.5026,233,98.1,218,99.8,155,0.451,185,47.4,232,48.7,179,17.2,32,21.3,99,29.2,258,69.5,114,38.3,105,39.8,264,46.1,235,46.7,144,33.3,201,35.0,234,32.1,197,34.1,208
2013,Kansas,86,B12,2,1,16,113.253,24,87.8314,5,65.5441,93,112.3,22,86.0,5,0.956,5,53.4,27,41.5,1,19.9,169,18.7,248,34.3,87,71.2,61,39.7,77,33.1,103,52.7,18,39.0,1,36.7,56,30.7,41,29.6,269,36.2,294
2013,Kansas St.,87,B12,3,4,64,113.291,23,95.0325,46,60.9899,286,112.1,23,93.7,52,0.887,22,49.2,140,47.4,129,18.2,78,22.4,51,38.5,14,66.0,266,31.8,276,36.9,199,46.8,208,46.5,135,35.9,77,33.1,132,33.2,168,28.9,45
2013,La Salle,91,A10,3,13,16,110.546,46,97.2446,83,64.3651,147,109.8,37,95.5,83,0.833,50,51.5,62,49.2,199,17.3,37,22.0,67,29.6,242,67.1,220,31.5,284,28.6,29,49.1,100,50.6,277,37.1,48,29.9,22,35.7,99,24.4,5
2013,Liberty,95,BSth,0,16,68,100.529,206,110.044,306,63.8178,177,98.3,214,108.3,306,0.247,269,48.4,183,47.5,133,19.9,169,15.2,342,29.3,250,67.1,220,38.5,99,38.5,243,45.0,277,48.4,209,36.7,56,30.5,34,34.3,144,33.1,177
2013,LIU Brooklyn,98,NEC,0,16,68,111.069,42,112.442,326,66.723,54,108.5,50,111.6,332,0.42,201,54.9,12,52.5,312,20.3,199,18.4,268,35.0,68,66.7,243,46.3,6,31.9,78,53.4,12,51.0,289,38.5,17,37.3,314,34.1,148,30.6,90
2013,Louisville,102,BE,4,1,1,114.313,17,83.1717,1,65.2907,107,112.6,21,83.5,1,0.969,3,49.5,126,44.0,20,18.7,105,27.6,2,38.4,15,66.3,255,38.8,94,33.7,121,49.5,88,42.7,28,33.1,214,31.2,52,30.3,257,33.5,191
2013,Marquette,107,BE,1,3,8,113.994,19,95.3386,51,62.8067,221,113.3,17,94.1,58,0.894,21,50.7,87,46.2,76,21.0,243,19.9,183,37.8,22,66.8,241,41.4,43,31.5,73,52.8,16,45.3,89,30.1,318,31.8,75,26.9,304,35.5,264
2013,Memphis,111,CUSA,4,6,32,108.62,68,91.9204,21,67.7883,28,107.3,66,90.8,25,0.872,33,53.2,29,45.6,59,20.8,229,22.0,67,36.2,42,69.4,120,37.9,115,35.0,149,51.8,34,43.5,42,37.9,29,33.5,157,28.3,291,30.5,87
2013,Miami FL,113,ACC,1,2,16,113.044,26,90.7587,16,61.2753,279,110.9,28,90.0,19,0.917,16,52.3,45,45.6,59,16.9,22,18.4,268,30.8,204,72.1,43,35.2,198,28.8,34,51.5,39,43.8,48,35.8,81,32.6,107,34.9,124,34.9,239
2013,Michigan,114,B10,2,4,2,120.868,2,95.8775,66,62.8699,217,120.4,2,95.0,71,0.939,8,54.4,14,47.9,147,14.3,1,18.9,235,32.5,142,70.4,77,28.7,330,22.9,1,53.5,11,46.9,155,37.5,37,33.2,139,34.0,151,35.0,241
2013,Michigan St.,115,B10,4,3,16,112.662,29,89.423,9,62.5852,227,110.4,31,89.1,12,0.922,13,50.7,87,45.0,39,20.5,211,19.7,194,35.5,55,71.7,54,36.7,152,32.6,88,50.4,56,44.8,76,34.4,141,30.2,27,27.3,300,33.8,198
2013,Middle Tennessee,116,SB,0,11,68,107.517,83,91.9796,22,62.9037,215,105.2,102,90.4,22,0.851,42,51.3,74,44.1,23,20.8,229,23.9,19,37.0,32,71.0,64,42.2,34,42.5,303,49.4,91,43.9,52,37.8,31,29.6,17,26.2,316,31.8,131
2013,Minnesota,118,B10,2,11,32,113.792,21,94.6477,42,61.1328,283,112.7,20,92.0,35,0.912,17,49.1,147,45.4,51,21.7,272,20.1,175,44.1,1,67.1,220,41.9,36,35.3,156,49.1,100,42.6,26,32.6,236,33.9,179,29.6,269,34.3,219
2013,Mississippi,119,SEC,3,12,32,112.338,34,95.8159,64,68.7636,12,109.7,38,95.9,89,0.824,54,49.3,133,46.6,88,15.8,7,21.7,79,33.8,103,68.1,176,39.3,85,31.3,68,49.3,92,46.4,128,33.0,219,31.3,59,33.2,168,35.8,278
2013,Missouri,122,SEC,4,9,64,115.006,13,95.7839,61,65.5079,94,112.9,19,95.2,76,0.877,30,51.3,74,45.9,68,19.3,136,17.5,298,39.5,8,71.7,54,35.1,202,28.8,34,51.4,42,44.0,57,34.0,167,32.9,122,31.3,222,35.1,245
2013,Montana,123,BSky,1,13,64,105.569,121,102.857,177,61.796,267,103.2,130,101.9,195,0.536,154,54.0,18,48.3,161,18.9,119,18.5,263,25.1,334,69.4,120,41.3,46,35.1,152,52.5,22,47.8,187,37.8,31,33.1,132,35.5,104,30.5,87
2013,New Mexico,131,MWC,3,3,64,110.537,47,89.8302,12,63.1277,204,106.4,77,90.6,24,0.864,36,48.7,161,45.5,53,17.6,47,19.5,204,28.9,268,72.2,41,45.8,11,25.2,9,46.2,229,41.7,8,35.4,94,34.3,200,35.0,120,39.1,328
2013,New Mexico St.,132,WAC,4,13,64,105.566,122,96.7219,74,63.1987,200,103.3,128,95.4,80,0.714,92,50.0,107,45.3,48,21.8,275,18.7,248,36.4,39,70.2,87,47.9,3,30.8,64,50.3,61,43.0,34,32.6,236,33.8,171,23.7,336,29.8,71
2013,North Carolina,135,ACC,2,8,32,112.478,31,95.3146,50,68.7962,11,110.7,30,93.5,49,0.875,32,49.5,126,48.0,150,17.1,31,21.2,106,35.1,65,69.1,133,28.0,336,26.7,15,46.9,203,45.9,114,37.0,50,34.9,230,30.7,245,32.6,155
2013,North Carolina A&T,136,MEAC,4,16,64,92.5828,315,97.9108,90,64.8071,130,91.0,319,96.0,90,0.351,226,45.2,300,44.5,33,22.5,303,23.6,21,30.2,230,66.6,248,43.2,25,41.3,282,45.1,274,42.5,21,30.2,316,31.8,75,37.0,64,38.2,320
2013,North Carolina St.,138,ACC,1,8,64,116.772,9,99.3673,113,66.1873,65,115.6,7,98.1,127,0.869,34,54.1,17,46.6,88,17.9,65,16.9,317,34.9,71,67.0,227,41.2,47,28.1,25,52.5,22,47.4,172,39.3,12,29.9,22,23.7,336,32.2,142
2013,Northwestern St.,148,Slnd,2,14,64,106.886,98,103.699,196,71.4118,1,105.0,108,102.0,196,0.583,133,49.3,133,47.6,135,19.0,121,22.0,67,35.3,60,63.0,332,40.8,59,40.6,275,50.2,67,46.5,135,31.4,279,34.0,183,29.7,266,25.4,9
2013,Notre Dame,149,BE,3,7,64,115.515,12,98.0769,93,59.569,320,114.5,11,96.3,93,0.88,26,52.3,45,46.5,84,17.4,39,16.2,328,34.1,94,70.2,87,32.2,270,24.7,7,50.5,52,45.7,102,37.3,42,32.2,89,31.9,203,29.0,50
2013,Ohio St.,152,B10,3,2,8,114.487,16,89.3191,8,62.2577,245,113.4,16,89.3,14,0.94,7,50.8,81,45.2,44,16.6,15,20.7,138,32.2,151,72.4,36,34.2,226,28.4,26,50.0,75,43.6,44,35.1,108,32.0,81,31.1,233,35.7,272
2013,Oklahoma,153,B12,2,10,64,111.409,39,97.0916,78,64.6503,131,109.5,42,95.1,74,0.835,48,47.9,212,47.4,129,17.6,47,19.7,194,33.6,106,68.6,151,36.1,170,31.5,73,47.5,178,46.5,135,32.6,236,32.7,114,26.4,312,34.5,230
2013,Oklahoma St.,154,B12,4,5,64,109.664,60,90.2456,14,65.3529,103,107.9,58,88.4,8,0.908,19,48.9,152,44.5,33,18.1,71,21.5,87,31.8,165,69.3,125,40.8,59,35.1,152,49.6,85,42.5,21,31.6,271,32.2,89,31.2,228,34.2,216
2013,Oregon,157,P12,4,12,16,105.529,124,90.6673,15,67.0931,41,103.8,117,89.2,13,0.851,42,49.1,147,46.3,79,21.3,253,22.3,55,36.1,47,72.2,41,39.0,91,32.7,92,49.4,91,44.2,60,32.3,245,34.3,200,27.4,298,29.6,68
2013,Pacific,159,BW,1,15,64,106.871,99,101.331,149,61.5719,273,105.7,87,101.0,174,0.628,120,50.8,81,49.7,219,17.7,52,20.1,175,29.4,247,69.4,120,38.2,107,39.2,253,47.1,195,48.3,205,39.1,13,34.7,217,31.8,210,38.2,320
2013,Pittsburgh,162,BE,3,8,64,116.301,11,91.1994,17,58.1464,338,114.1,12,91.3,29,0.929,12,52.2,47,44.7,35,17.9,65,22.2,60,40.8,4,70.2,87,37.5,127,34.9,147,51.6,37,43.6,44,36.0,73,31.2,52,26.1,319,35.2,252
2013,Saint Louis,174,A10,4,4,32,108.951,64,88.6822,6,63.0796,207,107.9,58,88.6,9,0.906,20,50.7,87,45.6,59,17.6,47,23.4,24,28.1,289,71.7,54,44.7,17,35.6,164,50.0,75,44.3,62,34.7,125,32.8,119,34.3,144,26.8,25
2013,Saint Mary's,175,WCC,4,11,64,116.686,10,97.7603,87,62.7285,223,115.0,10,96.6,96,0.881,24,54.3,16,47.2,120,18.4,87,17.8,286,37.2,27,75.0,5,36.9,146,37.6,219,53.2,13,43.9,52,37.3,42,36.9,304,38.1,55,28.8,42
2013,San Diego St.,179,MWC,2,7,32,107.707,80,89.1276,7,64.8362,128,105.5,95,88.7,10,0.88,26,48.5,174,44.1,23,17.9,65,18.3,269,31.5,183,72.0,45,36.0,175,29.7,47,48.4,141,42.4,18,32.4,242,31.9,79,32.4,189,32.3,147
2013,South Dakota St.,186,Sum,2,13,64,112.586,30,105.42,235,61.9938,255,110.0,35,104.2,245,0.651,111,53.5,26,50.9,262,16.3,11,17.1,312,29.0,264,74.0,12,33.5,243,24.7,7,50.2,67,49.6,254,39.4,10,35.5,254,36.3,81,35.1,245
2013,Southern,189,SWAC,3,16,64,99.0012,233,99.294,111,62.7873,222,96.1,260,97.5,118,0.459,181,49.1,147,41.6,2,16.8,20,20.3,156,26.7,314,68.9,141,40.3,71,35.2,154,46.2,229,40.4,2,36.4,66,29.6,17,34.4,137,30.1,76
